인덱스,누적_용량(Ah),절대값_용량(Ah),전류(A),전압(V),
512,0.068231704,0.068231704,0.479588013,1.557106934,
513,0.068364922,0.068364922,0.479588013,1.557719727,
514,0.068498169,0.068498169,0.479743652,1.558179321,
515,0.068631459,0.068631459,0.479899292,1.558792114,
516,0.068764769,0.068764769,0.47993042,1.559558105,
517,0.068898078,0.068898078,0.479899292,1.560170898,
518,0.069031388,0.069031388,0.47993042,1.560630493,
519,0.069164698,0.069164698,0.47993042,1.561243286,
520,0.069298009,0.069298009,0.47993042,1.561702881,
521,0.069431318,0.069431318,0.479899292,1.562315674,
522,0.069564627,0.069564627,0.479961548,1.562775269,
523,0.069697937,0.069697937,0.479868164,1.563234863,
524,0.069831245,0.069831245,0.47993042,1.564307251,
525,0.069964553,0.069964553,0.479868164,1.564920044,
526,0.070097862,0.070097862,0.47993042,1.56522644,
527,0.070231172,0.070231172,0.479899292,1.56614563,
528,0.070364482,0.070364482,0.47993042,1.566605225,
529,0.070497793,0.070497793,0.479899292,1.567064819,
530,0.070631102,0.070631102,0.479899292,1.567677612,
531,0.070764412,0.070764412,0.47993042,1.568290405,
532,0.070897722,0.070897722,0.47993042,1.56875,
533,0.071031032,0.071031032,0.47993042,1.569515991,
534,0.071164344,0.071164344,0.47993042,1.570128784,
535,0.071297652,0.071297652,0.47993042,1.570741577,
536,0.071430962,0.071430962,0.47993042,1.57135437,
537,0.071564273,0.071564273,0.47993042,1.571967163,
538,0.071697582,0.071697582,0.47993042,1.572426758,
539,0.071830892,0.071830892,0.47993042,1.573192749,
540,0.071964203,0.071964203,0.479899292,1.573652344,
541,0.072097512,0.072097512,0.479899292,1.574265137,
542,0.072230823,0.072230823,0.47993042,1.575031128,
543,0.072364134,0.072364134,0.479899292,1.575337524,
544,0.072497443,0.072497443,0.47993042,1.575797119,
545,0.072630753,0.072630753,0.47993042,1.576409912,
546,0.072764064,0.072764064,0.479899292,1.577022705,
547,0.072897374,0.072897374,0.479899292,1.577329102,
548,0.073030684,0.073030684,0.47993042,1.578095093,
549,0.073163956,0.073163956,0.479588013,1.578707886,
550,0.073297175,0.073297175,0.479556885,1.57916748,
551,0.073430393,0.073430393,0.479588013,1.579780273,
552,0.07356361,0.07356361,0.479588013,1.580393066,
553,0.073696829,0.073696829,0.479588013,1.581005859,
554,0.073830047,0.073830047,0.479556885,1.581465454,
555,0.073963264,0.073963264,0.479588013,1.582078247,
556,0.074096482,0.074096482,0.479588013,1.58269104,
557,0.074229701,0.074229701,0.479588013,1.583150635,
558,0.074362918,0.074362918,0.479619141,1.584069824,
559,0.074496137,0.074496137,0.479619141,1.584682617,
560,0.074629356,0.074629356,0.479588013,1.585142212,
561,0.074762572,0.074762572,0.479588013,1.585601807,
562,0.074895789,0.074895789,0.479588013,1.586367798,
563,0.075029008,0.075029008,0.479588013,1.586980591,
564,0.075162228,0.075162228,0.479556885,1.587286987,
565,0.075295446,0.075295446,0.479525757,1.58789978,
566,0.075428663,0.075428663,0.479556885,1.588512573,
567,0.075561881,0.075561881,0.479588013,1.589125366,
568,0.075695099,0.075695099,0.479619141,1.589738159,
569,0.075828317,0.075828317,0.479588013,1.59050415,
570,0.075961535,0.075961535,0.479588013,1.591116943,
571,0.076094753,0.076094753,0.479588013,1.591729736,
572,0.076227973,0.076227973,0.479588013,1.592342529,
573,0.076361193,0.076361193,0.479619141,1.592802124,
574,0.07649441,0.07649441,0.479588013,1.593568115,
575,0.076627627,0.076627627,0.479588013,1.59402771,
576,0.076760846,0.076760846,0.479588013,1.594793701,
577,0.076894065,0.076894065,0.479556885,1.595253296,
578,0.077027284,0.077027284,0.479588013,1.595866089,
579,0.077160502,0.077160502,0.479588013,1.59663208,
580,0.077293721,0.077293721,0.479588013,1.597244873,
581,0.07742694,0.07742694,0.479619141,1.597704468,
582,0.077560165,0.077560165,0.479837036,1.598623657,
583,0.077693445,0.077693445,0.47993042,1.599083252,
584,0.077826755,0.077826755,0.479899292,1.599849243,
585,0.077838753,0.077838753,0.479961548,1.600002441,
586,0.077705539,0.000133214,-0.479556885,1.415858154,
587,0.077572323,0.00026643,-0.479556885,1.409883423,
588,0.077439106,0.000399647,-0.479588013,1.404981079,
589,0.077305886,0.000532866,-0.479619141,1.400691528,
590,0.077172668,0.000666085,-0.479588013,1.397167969,
591,0.07703945,0.000799303,-0.479588013,1.393797607,
592,0.076906233,0.00093252,-0.479588013,1.390427246,
593,0.076773016,0.001065737,-0.479556885,1.387363281,
594,0.076639799,0.001198954,-0.479588013,1.384605713,
595,0.076506583,0.00133217,-0.479556885,1.381541748,
596,0.076373367,0.001465386,-0.479556885,1.379090576,
597,0.07624015,0.001598603,-0.479588013,1.376486206,
598,0.076106931,0.001731822,-0.479556885,1.374035034,
599,0.075973715,0.001865038,-0.479588013,1.371583862,
600,0.075840497,0.001998256,-0.479588013,1.369439087,
601,0.075707281,0.002131472,-0.479588013,1.367141113,
602,0.075574064,0.002264689,-0.479588013,1.364996338,
603,0.075440846,0.002397907,-0.479556885,1.362851563,
604,0.075307628,0.002531125,-0.479556885,1.360859985,
605,0.07517441,0.002664343,-0.479588013,1.35871521,
606,0.075041193,0.00279756,-0.479588013,1.356723633,
607,0.074907976,0.002930777,-0.479588013,1.354885254,
608,0.074774758,0.003063995,-0.479619141,1.353200073,
609,0.074641542,0.003197211,-0.479588013,1.3509021,
610,0.074508325,0.003330428,-0.479556885,1.349370117,
611,0.074375108,0.003463645,-0.479588013,1.347838135,
612,0.074241891,0.003596862,-0.479556885,1.345999756,
613,0.074108673,0.00373008,-0.479619141,1.344161377,
614,0.073975455,0.003863298,-0.479588013,1.342629395,
615,0.073842239,0.003996514,-0.479619141,1.340791016,
616,0.07370902,0.004129733,-0.479588013,1.339105835,
617,0.073575803,0.00426295,-0.479556885,1.337880249,
618,0.073442546,0.004396207,-0.479868164,1.335888672,
619,0.073309247,0.004529506,-0.479899292,1.334509888,
620,0.073175949,0.004662804,-0.479868164,1.333131104,
621,0.07304265,0.004796103,-0.479899292,1.331445923,
622,0.072909351,0.004929402,-0.479868164,1.330067139,
623,0.072776051,0.005062701,-0.479868164,1.328535156,
624,0.072642752,0.005196001,-0.479899292,1.327003174,
625,0.072509453,0.0053293,-0.479868164,1.325471191,
626,0.072376153,0.0054626,-0.479837036,1.323939209,
627,0.072242854,0.005595899,-0.479899292,1.322866821,
628,0.072109556,0.005729197,-0.479868164,1.321641235,
629,0.071976257,0.005862496,-0.479868164,1.320415649,
630,0.071842957,0.005995796,-0.479899292,1.318883667,
631,0.071709658,0.006129095,-0.479899292,1.317658081,
632,0.071576359,0.006262394,-0.479899292,1.316432495,
633,0.071443063,0.00639569,-0.479837036,1.315053711,
634,0.071309765,0.006528988,-0.479868164,1.313674927,
635,0.071176464,0.006662288,-0.479868164,1.312602539,
636,0.071043165,0.006795588,-0.479899292,1.311070557,
637,0.070909865,0.006928888,-0.479837036,1.309844971,
638,0.070776565,0.007062188,-0.479899292,1.308925781,
639,0.070643264,0.007195489,-0.479837036,1.307546997,
640,0.070509965,0.007328788,-0.479868164,1.306474609,
641,0.070376666,0.007462087,-0.479868164,1.305249023,
642,0.070243367,0.007595386,-0.479899292,1.304176636,
643,0.07011007,0.007728683,-0.479868164,1.303257446,
644,0.069976772,0.007861981,-0.479868164,1.30203186,
645,0.069843473,0.00799528,-0.479899292,1.300806274,
646,0.069710175,0.008128578,-0.479868164,1.299580688,
647,0.069576877,0.008261876,-0.479837036,1.298661499,
648,0.06944358,0.008395173,-0.479868164,1.297435913,
649,0.069310282,0.008528471,-0.479868164,1.296363525,
650,0.069176982,0.008661771,-0.479837036,1.295291138,
651,0.069043704,0.008795049,-0.479681396,1.294371948,
652,0.068910465,0.008928287,-0.479556885,1.293299561,
653,0.068777249,0.009061504,-0.479556885,1.292380371,
654,0.068644032,0.00919472,-0.479588013,1.291154785,
655,0.068510816,0.009327937,-0.479556885,1.290235596,
656,0.068377598,0.009461155,-0.479588013,1.289163208,
657,0.068244381,0.009594372,-0.479556885,1.287937622,
658,0.068111165,0.009727588,-0.479619141,1.287171631,
659,0.067977946,0.009860807,-0.479588013,1.286099243,
660,0.06784473,0.009994023,-0.479588013,1.285026855,
661,0.067711511,0.010127242,-0.479619141,1.284107666,
662,0.067578294,0.010260459,-0.479588013,1.283341675,
663,0.067445077,0.010393676,-0.479619141,1.282422485,
664,0.06731186,0.010526893,-0.479588013,1.281350098,
665,0.067178643,0.010660109,-0.479588013,1.280737305,
666,0.067045426,0.010793327,-0.479588013,1.279664917,
667,0.06691221,0.010926543,-0.479588013,1.278745728,
668,0.066778991,0.011059762,-0.479588013,1.277826538,
669,0.066645772,0.011192981,-0.479588013,1.277213745,
670,0.066512554,0.011326199,-0.479588013,1.276141357,
671,0.066379337,0.011459416,-0.479556885,1.275222168,
672,0.066246121,0.011592632,-0.479588013,1.274302979,
673,0.066112902,0.011725851,-0.479619141,1.273383789,
674,0.065979685,0.011859068,-0.479556885,1.272617798,
675,0.065846468,0.011992285,-0.479588013,1.27154541,
676,0.065713251,0.012125502,-0.479556885,1.271085815,
677,0.065580035,0.012258718,-0.479588013,1.269707031,
678,0.065446819,0.012391934,-0.479556885,1.269247437,
679,0.0653136,0.012525153,-0.479588013,1.268328247,
680,0.065180383,0.012658369,-0.479588013,1.267409058,
681,0.065047166,0.012791587,-0.479588013,1.266489868,
682,0.064913949,0.012924803,-0.479619141,1.265723877,
683,0.064780732,0.013058021,-0.479588013,1.264804688,
684,0.064647514,0.013191239,-0.479588013,1.264038696,
685,0.064514281,0.013324472,-0.479899292,1.262966309,
686,0.064380982,0.013457771,-0.479899292,1.262200317,
687,0.064247684,0.013591069,-0.479868164,1.261434326,
688,0.064114383,0.01372437,-0.479837036,1.260515137,
689,0.063981085,0.013857667,-0.479868164,1.259595947,
690,0.063847788,0.013990965,-0.479899292,1.258829956,
691,0.06371449,0.014124263,-0.479837036,1.258063965,
692,0.063581189,0.014257564,-0.479899292,1.257144775,
693,0.063447891,0.014390862,-0.479868164,1.256072388,
694,0.063314594,0.014524159,-0.479868164,1.255765991,
695,0.063181296,0.014657457,-0.479868164,1.254693604,
696,0.063047996,0.014790757,-0.479899292,1.253927612,
697,0.062914697,0.014924056,-0.479868164,1.253161621,
698,0.062781399,0.015057354,-0.479868164,1.252089233,
699,0.062648099,0.015190654,-0.479868164,1.25147644,
700,0.062514801,0.015323952,-0.479899292,1.250557251,
701,0.062381503,0.01545725,-0.479899292,1.249484863,
702,0.062248205,0.015590548,-0.479837036,1.248718872,
703,0.062114907,0.015723846,-0.479899292,1.247799683,
704,0.061981608,0.015857145,-0.479837036,1.246880493,
705,0.061848311,0.015990442,-0.479868164,1.246114502,
706,0.061715012,0.016123741,-0.479868164,1.245348511,
707,0.061581713,0.01625704,-0.479868164,1.24458252,
708,0.061448416,0.016390337,-0.479868164,1.243816528,
709,0.061315118,0.016523635,-0.479868164,1.242744141,
710,0.06118182,0.016656933,-0.479868164,1.241978149,
711,0.061048521,0.016790232,-0.479868164,1.24105896,
712,0.060915224,0.016923529,-0.479899292,1.240446167,
713,0.060781926,0.017056827,-0.479899292,1.239373779,
714,0.060648627,0.017190126,-0.479899292,1.238607788,
715,0.060515329,0.017323424,-0.479837036,1.237688599,
716,0.06038203,0.017456722,-0.479868164,1.236769409,
717,0.060248733,0.01759002,-0.479868164,1.235697021,
718,0.060115459,0.017723294,-0.479712524,1.234777832,
719,0.059982222,0.01785653,-0.479556885,1.234011841,
720,0.059849006,0.017989747,-0.479588013,1.23324585,
721,0.059715788,0.018122965,-0.479556885,1.232173462,
722,0.059582572,0.018256181,-0.479619141,1.231407471,
723,0.059449355,0.018389397,-0.479556885,1.230488281,
724,0.059316137,0.018522616,-0.479588013,1.229875488,
725,0.059182919,0.018655834,-0.479588013,1.228803101,
726,0.059049701,0.018789052,-0.479588013,1.228037109,
727,0.058916484,0.018922269,-0.479588013,1.22711792,
728,0.058783267,0.019055485,-0.479556885,1.226351929,
729,0.05865005,0.019188703,-0.479619141,1.225585938,
730,0.058516831,0.019321922,-0.479556885,1.22451355,
731,0.058383615,0.019455138,-0.479556885,1.223900757,
732,0.058250397,0.019588356,-0.479619141,1.222828369,
733,0.05811718,0.019721573,-0.479556885,1.222062378,
734,0.057983964,0.019854789,-0.479556885,1.221143188,
735,0.057850746,0.019988007,-0.479556885,1.220377197,
736,0.057717531,0.020121222,-0.479619141,1.21930481,
737,0.057584313,0.02025444,-0.479556885,1.218538818,
738,0.057451096,0.020387657,-0.479556885,1.217619629,
739,0.057317878,0.020520875,-0.479588013,1.216700439,
740,0.057184662,0.020654091,-0.479619141,1.215934448,
741,0.057051446,0.020787307,-0.479556885,1.215015259,
742,0.056918229,0.020920524,-0.479588013,1.213942871,
743,0.05678501,0.021053743,-0.479556885,1.21317688,
744,0.056651792,0.021186961,-0.479588013,1.21225769,
745,0.056518575,0.021320178,-0.479588013,1.211032104,
746,0.056385358,0.021453395,-0.479556885,1.209959717,
747,0.056252142,0.021586611,-0.479588013,1.209193726,
748,0.056118924,0.021719829,-0.479619141,1.208274536,
749,0.055985706,0.021853047,-0.479619141,1.207202148,
750,0.055852488,0.021986265,-0.479588013,1.206129761,
751,0.05571927,0.022119483,-0.479588013,1.20536377,
752,0.055586002,0.022252751,-0.479868164,1.204291382,
753,0.055452703,0.02238605,-0.479868164,1.203218994,
754,0.055319406,0.022519347,-0.479899292,1.202299805,
755,0.055186107,0.022652646,-0.479899292,1.201380615,
756,0.055052811,0.022785942,-0.479899292,1.200461426,
757,0.054919513,0.02291924,-0.479868164,1.199389038,
758,0.054786215,0.023052538,-0.47993042,1.19831665,
759,0.054652916,0.023185837,-0.479899292,1.197244263,
760,0.054519619,0.023319134,-0.479868164,1.196171875,
761,0.054386322,0.023452431,-0.479837036,1.195252686,
762,0.054253024,0.023585728,-0.479868164,1.194333496,
763,0.054119725,0.023719028,-0.479868164,1.19310791,
764,0.053986427,0.023852326,-0.479868164,1.192188721,
765,0.053853128,0.023985625,-0.479837036,1.191269531,
766,0.053719829,0.024118924,-0.479868164,1.190197144,
767,0.053586529,0.024252224,-0.479868164,1.189124756,
768,0.053453231,0.024385522,-0.47993042,1.188052368,
769,0.053319931,0.024518822,-0.479899292,1.187286377,
770,0.053186632,0.024652121,-0.479837036,1.185907593,
771,0.053053334,0.024785419,-0.479899292,1.184835205,
772,0.052920034,0.024918719,-0.479868164,1.183762817,
773,0.052786737,0.025052016,-0.479868164,1.182843628,
774,0.052653438,0.025185315,-0.479868164,1.18177124,
775,0.052520138,0.025318615,-0.479899292,1.180392456,
776,0.052386839,0.025451914,-0.479837036,1.179473267,
777,0.052253543,0.02558521,-0.479899292,1.178400879,
778,0.052120244,0.025718509,-0.479899292,1.177328491,
779,0.051986944,0.025851808,-0.479899292,1.176256104,
780,0.051853646,0.025985107,-0.479899292,1.174877319,
781,0.051720348,0.026118405,-0.479868164,1.17395813,
782,0.05158705,0.026251703,-0.479868164,1.172579346,
783,0.051453753,0.026385,-0.479868164,1.17135376,
784,0.051320468,0.026518285,-0.479681396,1.170587769,
785,0.051187221,0.026651532,-0.479588013,1.168902588,
786,0.051054005,0.026784748,-0.479619141,1.168136597,
787,0.05092079,0.026917963,-0.479556885,1.167064209,
788,0.050787572,0.027051181,-0.479556885,1.165685425,
789,0.050654356,0.027184397,-0.479588013,1.164459839,
790,0.050521139,0.027317614,-0.479588013,1.163387451,
791,0.050387921,0.027450832,-0.479588013,1.162008667,
792,0.050254704,0.027584049,-0.479588013,1.161089478,
793,0.050121485,0.027717268,-0.479556885,1.159404297,
794,0.049988268,0.027850485,-0.479588013,1.158331909,
795,0.049855052,0.027983701,-0.479588013,1.157106323,
796,0.049721833,0.02811692,-0.479588013,1.155880737,
797,0.049588615,0.028250138,-0.479556885,1.154655151,
798,0.049455397,0.028383356,-0.479588013,1.153276367,
799,0.04932218,0.028516573,-0.479588013,1.152050781,
800,0.049188961,0.028649792,-0.479619141,1.150671997,
801,0.049055741,0.028783011,-0.479588013,1.149293213,
802,0.048922522,0.02891623,-0.479619141,1.14776123,
803,0.048789306,0.029049447,-0.479588013,1.146535645,
804,0.048656087,0.029182665,-0.479650269,1.145003662,
805,0.048522868,0.029315885,-0.479619141,1.143778076,
806,0.048389652,0.029449101,-0.479588013,1.142399292,
807,0.048256432,0.029582321,-0.479588013,1.141020508,
808,0.048123216,0.029715537,-0.479556885,1.139794922,
809,0.047989997,0.029848756,-0.479619141,1.138416138,
810,0.047856779,0.029981974,-0.479556885,1.136884155,
811,0.047723563,0.03011519,-0.479588013,1.135352173,
812,0.047590344,0.030248409,-0.479588013,1.133973389,
813,0.047457125,0.030381628,-0.479619141,1.132441406,
814,0.047323907,0.030514845,-0.479588013,1.130909424,
815,0.047190691,0.030648062,-0.479556885,1.12953064,
816,0.047057474,0.030781279,-0.479588013,1.127998657,
817,0.046924256,0.030914497,-0.479588013,1.126619873,
818,0.046790977,0.031047776,-0.479868164,1.124934692,
819,0.046657679,0.031181074,-0.479868164,1.123555908,
820,0.046524381,0.031314372,-0.479868164,1.121717529,
821,0.046391084,0.031447669,-0.479868164,1.120185547,
822,0.046257784,0.031580969,-0.479868164,1.118500366,
823,0.046124487,0.031714266,-0.479868164,1.116815186,
824,0.045991188,0.031847565,-0.479837036,1.115130005,
825,0.045857891,0.031980862,-0.479868164,1.113751221,
826,0.045724593,0.03211416,-0.479868164,1.111759644,
827,0.045591296,0.032247457,-0.479868164,1.110227661,
828,0.045457997,0.032380756,-0.479868164,1.108389282,
829,0.045324699,0.032514054,-0.479805908,1.106550903,
830,0.0451914,0.032647353,-0.479868164,1.104712524,
831,0.045058103,0.03278065,-0.479837036,1.103027344,
832,0.044924804,0.032913949,-0.479868164,1.101035767,
833,0.044791505,0.033047247,-0.479868164,1.099197388,
834,0.044658208,0.033180545,-0.479899292,1.097359009,
835,0.04452491,0.033313843,-0.479868164,1.09552063,
836,0.044391613,0.03344714,-0.479868164,1.093375854,
837,0.044258314,0.033580439,-0.479868164,1.091384277,
838,0.044125014,0.033713739,-0.479868164,1.089239502,
839,0.043991718,0.033847035,-0.479868164,1.087247925,
840,0.043858419,0.033980334,-0.479868164,1.085256348,
841,0.043725119,0.034113634,-0.479899292,1.082805176,
842,0.043591821,0.034246932,-0.479899292,1.080813599,
843,0.043458522,0.034380231,-0.479868164,1.078668823,
844,0.043325225,0.034513528,-0.479868164,1.076064453,
845,0.043191927,0.034646826,-0.479868164,1.073766479,
846,0.043058629,0.034780124,-0.479837036,1.071621704,
847,0.042925332,0.034913421,-0.479868164,1.068864136,
848,0.042792034,0.035046719,-0.479868164,1.066259766,
849,0.042658735,0.035180018,-0.479899292,1.063655396,
850,0.04252547,0.035313283,-0.47977478,1.060897827,
851,0.042392241,0.035446512,-0.479556885,1.058293457,
852,0.042259024,0.035579729,-0.479588013,1.05538269,
853,0.042125807,0.035712946,-0.479619141,1.052625122,
854,0.04199259,0.035846163,-0.479588013,1.049407959,
